file,start_t,end_t,fs
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220522070937.wav,10864,10874,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220523054708.wav,3402,3412,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220521134216.wav,38104,38114,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220522123149.wav,27605,27615,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6469/6469.220524141619.wav,18336,18346,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5814/5814.220523143227.wav,12130,12140,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5816/5816.220522180327.wav,15177,15187,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5483/5483.220524170925.wav,2544,2554,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220524045044.wav,10892,10902,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220523045107.wav,3697,3707,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220521053013.wav,37665,37675,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220522045143.wav,20511,20521,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220522064418.wav,43070,43080,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220523174654.wav,38623,38633,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6468/6468.220524155449.wav,39767,39777,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220521120809.wav,6627,6637,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5783/5783.220521125307.wav,4599,4609,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6469/6469.220522141652.wav,15044,15054,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220523150538.wav,31541,31551,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220521054807.wav,17569,17579,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220523064350.wav,9184,9194,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220523045107.wav,7433,7443,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220524064328.wav,32227,32237,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220523120734.wav,17436,17446,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220523165055.wav,31035,31045,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220525045026.wav,9275,9285,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220524014109.wav,42242,42252,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5816/5816.220523060318.wav,41882,41892,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5483/5483.220524050931.wav,10694,10704,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220524184321.wav,14699,14709,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220521003227.wav,31150,31160,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5816/5816.220523180308.wav,30397,30407,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5483/5483.220522171000.wav,9358,9368,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220525054627.wav,22036,22046,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220521053013.wav,9452,9462,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220522052946.wav,9892,9902,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220524030528.wav,13930,13940,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220521071012.wav,30329,30339,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220525062705.wav,1938,1948,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5815/5815.220521153729.wav,28248,28258,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5483/5483.220524170925.wav,29241,29251,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220522150603.wav,14491,14501,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220520000919.wav,23480,23490,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220524062724.wav,36095,36105,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220524054643.wav,14298,14308,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220521163441.wav,7713,7723,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6468/6468.220521035635.wav,12681,12691,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5815/5815.220524153622.wav,15939,15949,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220521150639.wav,20520,20530,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6469/6469.220523021642.wav,31004,31014,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220523174654.wav,7832,7842,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220523062747.wav,18322,18332,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6469/6469.220522141652.wav,5989,5999,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5814/5814.220523023237.wav,7526,7536,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220524190900.wav,28775,28785,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5783/5783.220523125210.wav,42348,42358,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220524014109.wav,13117,13127,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220521150639.wav,7895,7905,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220521190952.wav,15663,15673,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220521030732.wav,21221,21231,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5783/5783.220523005221.wav,14754,14764,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220524184321.wav,31836,31846,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220521003227.wav,10050,10060,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220522064418.wav,35338,35348,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220524014109.wav,7937,7947,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220524064328.wav,6449,6459,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220524182713.wav,38557,38567,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5783/5783.220522125235.wav,33318,33328,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220524043319.wav,17799,17809,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220523000741.wav,34862,34872,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220522064418.wav,26368,26378,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5815/5815.220525033617.wav,15330,15340,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220522150603.wav,35968,35978,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220522014152.wav,39076,39086,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220521062921.wav,35582,35592,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220521000821.wav,39242,39252,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220521030732.wav,34621,34631,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220522172935.wav,1320,1330,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220521150639.wav,10437,10447,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5814/5814.220522143250.wav,23685,23695,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5815/5815.220524153622.wav,19885,19895,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220521134216.wav,41750,41760,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5815/5815.220522033713.wav,19386,19396,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220522150603.wav,2163,2173,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220522052946.wav,9910,9920,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5816/5816.220522180327.wav,16179,16189,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220522150603.wav,10362,10372,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6469/6469.220522021704.wav,28106,28116,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220525045026.wav,10429,10439,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6469/6469.220524141619.wav,37861,37871,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220521071012.wav,29208,29218,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5783/5783.220521005334.wav,36924,36934,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5815/5815.220521033808.wav,39080,39090,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6468/6468.220525155436.wav,2331,2341,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220524134101.wav,6368,6378,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5816/5816.220525060245.wav,21202,21212,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220524052914.wav,15616,15626,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220523054708.wav,29244,29254,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5815/5815.220521033808.wav,6457,6467,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5816/5816.220524060300.wav,9944,9954,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220521003227.wav,8209,8219,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6468/6468.220524035458.wav,3611,3621,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220524184321.wav,9795,9805,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220521030732.wav,41272,41282,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220524163310.wav,20049,20059,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220521174755.wav,15294,15304,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6468/6468.220521035635.wav,7605,7615,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220524003126.wav,40917,40927,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220521062921.wav,9791,9801,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220524123119.wav,4418,4428,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220523134117.wav,4509,4519,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220523182736.wav,24833,24843,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220525045026.wav,10184,10194,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220524064328.wav,8180,8190,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220521134216.wav,8346,8356,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5783/5783.220523005221.wav,36806,36816,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220524163310.wav,41994,42004,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5483/5483.220523050949.wav,32081,32091,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5814/5814.220524143211.wav,5537,5547,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220521014302.wav,28180,28190,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6468/6468.220525155436.wav,2805,2815,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5483/5483.220522051013.wav,8675,8685,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220525045026.wav,38482,38492,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6468/6468.220522035550.wav,3715,3725,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6477/6477.220525165019.wav,360,370,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220522190926.wav,19355,19365,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220522184403.wav,4321,4331,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220524043319.wav,33335,33345,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6469/6469.220522141652.wav,16912,16922,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6469/6469.220521141723.wav,32761,32771,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5816/5816.220521180400.wav,43075,43085,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220523043348.wav,36887,36897,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220523182736.wav,10570,10580,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5783/5783.220521005334.wav,15905,15915,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5816/5816.220523180308.wav,1634,1644,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220525014052.wav,303,313,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220522174722.wav,14288,14298,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5815/5815.220523153635.wav,40126,40136,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220521174755.wav,5286,5296,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220522030618.wav,20957,20967,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6466/6466.220521162117.wav,14319,14329,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220522062810.wav,13064,13074,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5814/5814.220522143250.wav,7744,7754,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220521071012.wav,28159,28169,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5814/5814.220523023237.wav,8629,8639,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220521163441.wav,8486,8496,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220521120809.wav,17655,17665,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220521003227.wav,5898,5908,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220523030549.wav,11449,11459,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220523064350.wav,7531,7541,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6465/6465.220523014125.wav,18872,18882,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220521000821.wav,1083,1093,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220523174654.wav,1050,1060,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6470/6470.220523064350.wav,6640,6650,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220523070919.wav,36987,36997,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220521000821.wav,19995,20005,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220522163405.wav,9590,9600,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6466/6466.220525161956.wav,371,381,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220523120734.wav,16397,16407,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220522030618.wav,11475,11485,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6474/6474.220523174654.wav,38034,38044,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220521043458.wav,41524,41534,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5783/5783.220521005334.wav,16582,16592,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220521003227.wav,22965,22975,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220521043458.wav,21123,21133,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6472/6472.220521150639.wav,21625,21635,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220524172909.wav,26907,26917,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220522052946.wav,7020,7030,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220521000821.wav,17314,17324,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6478/6478.220524003126.wav,24078,24088,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6466/6466.220525161956.wav,2572,2582,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6464/6464.220522163405.wav,26367,26377,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6476/6476.220521062921.wav,7510,7520,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6471/6471.220521000821.wav,3282,3292,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/5818/5818.220521190952.wav,29953,29963,24000
/media/markgoldwater/Extreme SSD/SBCEX22/acoustics/2_circle_tow_riuss/6473/6473.220522172935.wav,11436,11446,24000
