k,consistency_thresh,method_thresh,prune,max_time_offset,std,success_rate,theta_error
4,3500,inf,False,0,750,True,5.185955144826984
4,3500,inf,False,0,750,True,5.591725122868965
4,3500,inf,False,0,750,True,1.6487833600793067
4,3500,inf,False,0,750,True,1.9382179058772238
4,3500,inf,False,0,750,True,7.910900714522768
4,3500,inf,False,0,750,True,3.7153174727443883
4,3500,inf,False,0,750,True,3.2310808046177364
4,3500,inf,False,0,750,True,21.365899320110998
4,3500,inf,False,0,750,True,0.8599580422978548
4,3500,inf,False,0,750,True,1.5785363903670415
4,3500,inf,False,0,750,True,156.30627637650028
4,3500,inf,False,0,750,True,1.566398028720812
4,3500,inf,False,0,750,True,2.6722185016702014
4,3500,inf,False,0,750,True,2.2608560354886578
4,3500,inf,False,0,750,True,0.3459057721209575
4,3500,inf,False,0,750,True,9.51546980031712
4,3500,inf,False,0,750,True,45.74449408798155
4,3500,inf,False,0,750,True,4.64382745756788
4,3500,inf,False,0,750,True,3.228391202657633
4,3500,inf,False,0,750,True,7.444898727444347
4,3500,inf,False,0,750,True,7.893010081491639
4,3500,inf,False,0,750,True,3.4458392447375843
4,3500,inf,False,0,750,True,18.208953212375576
4,3500,inf,False,0,750,True,8.329200157129264
4,3500,inf,False,0,750,True,2.4982486875790038
4,3500,inf,False,0,750,True,4.509288761969238
4,3500,inf,False,0,750,True,6.057006920676891
4,3500,inf,False,0,750,True,0.35832653423635463
4,3500,inf,False,0,750,True,5.726429492333892
4,3500,inf,False,0,750,True,1.8901490837382013
4,3500,inf,False,0,750,True,1.1930386041928074
4,3500,inf,False,0,750,True,3.0531318266095298
4,3500,inf,False,0,750,True,2.9053618043984386
4,3500,inf,False,0,750,True,0.6559660012399533
4,3500,inf,False,0,750,True,2.168692205656477
4,3500,inf,False,0,750,True,28.012835601002564
4,3500,inf,False,0,750,True,4.072227644637856
4,3500,inf,False,0,750,True,0.7447076406372588
4,3500,inf,False,0,750,True,3.225306264111806
4,3500,inf,False,0,750,True,10.134110457693893
4,3500,inf,False,0,750,True,4.96423681204724
4,3500,inf,False,0,750,True,6.000295982417313
4,3500,inf,False,0,750,True,3.6629414661115796
4,3500,inf,False,0,750,True,1.4274769154089597
4,3500,inf,False,0,750,True,7.236889519948935
4,3500,inf,False,0,750,True,6.280778785752968
4,3500,inf,False,0,750,True,14.863413113693298
